,sample,wc,vm,fc,ac,c,h,o,n,s,cl,hc,oc,lhv,temperature,residence_time,pressure,heat_rate,fuel_type,fuel_category,devol_yield
465,digestate_192,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,700,5.0,1.0,1000,Digestate,Biomass,53.04054054
467,digestate_194,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,700,5.0,1.0,1000,Digestate,Biomass,51.79533214
468,digestate_203,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,700,10.0,1.0,1000,Digestate,Biomass,52.30202578
469,digestate_204,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,700,10.0,1.0,1000,Digestate,Biomass,51.02753005
1583,cel_30,5.725,87.90049959,6.374500406,0.0,40.30540466,4.517670155,54.86084358,0.269661888,0.046419714,0.0,1.345031574,1.020846535,16.51605,800,1.0,1.0,1000,Cellulose,Biomass,92.6286509
1584,cel_31,5.725,87.90049959,6.374500406,0.0,40.30540466,4.517670155,54.86084358,0.269661888,0.046419714,0.0,1.345031574,1.020846535,16.51605,800,1.0,1.0,1000,Cellulose,Biomass,72.55563048
570,_digestate_576,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,0.5,1.0,1000,Digestate,Biomass,50.29079713
571,_digestate_577,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,0.5,1.0,1000,Digestate,Biomass,50.6044905
572,_digestate_578,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,0.5,1.0,1000,Digestate,Biomass,49.28848642
1837,dgt_3,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,1.0,10.0,1000,Digestate,Biomass,66.41186701
1840,dgt_6,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,1.0,10.0,1000,Digestate,Biomass,66.41186701
1848,dgt_14,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,1.0,0.5,1000,Digestate,Biomass,67.38454958
1849,dgt_15,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,1.0,1.0,1000,Digestate,Biomass,64.96537379
1851,dgt_17,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,1.0,2.0,1000,Digestate,Biomass,65.72882295
1852,dgt_18,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,1.0,10.0,1000,Digestate,Biomass,66.41186701
443,digestate_145,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,1.5,1.0,1000,Digestate,Biomass,56.27906977
471,digestate_177,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,1.5,1.0,1000,Digestate,Biomass,57.85554728
472,digestate_144,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,1.5,1.0,1000,Digestate,Biomass,57.28212703
563,_digestate_569,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,1.5,1.0,1000,Digestate,Biomass,51.27413127
564,_digestate_570,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,1.5,1.0,1000,Digestate,Biomass,53.8275026
444,digestate_147,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,2.0,1.0,1000,Digestate,Biomass,50.41124967
556,_digestate_559,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,2.0,1.0,1000,Digestate,Biomass,49.52290076
557,_digestate_560,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,2.0,1.0,1000,Digestate,Biomass,51.83382019
558,_digestate_561,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,2.0,1.0,1000,Digestate,Biomass,52.59084791
560,_digestate_564,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,2.0,1.0,1000,Digestate,Biomass,52.13675214
447,digestate_165,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,5.0,1.0,1000,Digestate,Biomass,58.71236387
448,digestate_166,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,5.0,1.0,1000,Digestate,Biomass,54.29810726
449,digestate_167,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,5.0,1.0,1000,Digestate,Biomass,55.77112792
553,_digestate_553,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,5.0,1.0,1000,Digestate,Biomass,57.02142129
430,digestate_64,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,1.0,1000,Digestate,Biomass,49.48905109
432,digestate_23,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,1.0,1000,Digestate,Biomass,48.56296296
433,digestate_175,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,1.0,1000,Digestate,Biomass,53.92370572
451,digestate_169,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,1.0,1000,Digestate,Biomass,50.70055393
452,digestate_171,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,1.0,1000,Digestate,Biomass,50.64395513
506,digestate_314,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,5.0,1000,Digestate,Biomass,49.5970648
509,digestate_317,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,10.0,1000,Digestate,Biomass,51.910299
510,digestate_318,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,10.0,1000,Digestate,Biomass,54.51816271
511,digestate_319,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,10.0,1000,Digestate,Biomass,47.84803401
523,_digestate_11,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,1.0,1000,Digestate,Biomass,51.13829426
574,_digestate_580,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,5.0,1000,Digestate,Biomass,50.14316392
576,_digestate_90,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,5.0,1000,Digestate,Biomass,53.28415876
577,_digestate_583,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,10.0,1000,Digestate,Biomass,51.94508009
578,_digestate_584,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,10.0,1000,Digestate,Biomass,53.13272877
579,_digestate_585,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,10.0,1000,Digestate,Biomass,48.97070467
580,_digestate_586,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,20.0,1000,Digestate,Biomass,53.94557823
582,_digestate_588,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,20.0,1000,Digestate,Biomass,53.50280816
583,_digestate_47,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,20.0,1000,Digestate,Biomass,50.45772752
1414,dgst_33,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,1.0,1000,Digestate,Biomass,54.29510892
1843,dgt_9,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,20.0,10.0,1000,Digestate,Biomass,66.13070448
659,digestate_pe_409,7.752,62.532000000000004,11.704,18.012,48.887519999999995,7.3092,16.112,1.83072,0.16664,0.00096,1.6680000000000001,0.30400000000000005,22.6102,800,0.5,1.0,1000,Digestate_PE,Co-Pyro,35.73825503
661,digestate_pe_481,7.752,62.532000000000004,11.704,18.012,48.887519999999995,7.3092,16.112,1.83072,0.16664,0.00096,1.6680000000000001,0.30400000000000005,22.6102,800,0.5,1.0,1000,Digestate_PE,Co-Pyro,20.65466448
662,digestate_pe_482,7.752,62.532000000000004,11.704,18.012,48.887519999999995,7.3092,16.112,1.83072,0.16664,0.00096,1.6680000000000001,0.30400000000000005,22.6102,800,0.5,1.0,1000,Digestate_PE,Co-Pyro,34.95016611
719,digestate_pe_492,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.794999999999998,800,0.5,1.0,1000,Digestate_PE,Co-Pyro,17.72711807
720,digestate_pe_493,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.794999999999998,800,0.5,1.0,1000,Digestate_PE,Co-Pyro,26.62359742
653,digestate_pe_403,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,800,1.0,1.0,1000,Digestate_PE,Co-Pyro,37.10057181
654,digestate_pe_404,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,800,1.0,1.0,1000,Digestate_PE,Co-Pyro,25.11179911
657,digestate_pe_480,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,800,1.0,1.0,1000,Digestate_PE,Co-Pyro,35.47940464
717,digestate_pe_431,5.303999999999999,74.364,8.008000000000001,12.324,60.27504,9.8184,11.024,1.26144,0.13328,0.00192,1.836,0.20800000000000002,30.165399999999998,800,1.0,1.0,1000,Digestate_PE,Co-Pyro,18.96955504
649,digestate_pe_401,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,800,1.5,1.0,1000,Digestate_PE,Co-Pyro,32.65444671
650,digestate_pe_402,7.752,62.532000000000004,11.704,18.012,48.887519999999995,7.3092,16.112,1.83072,0.16664,0.00096,1.6680000000000001,0.30400000000000005,22.6102,800,1.5,1.0,1000,Digestate_PE,Co-Pyro,31.45491803
713,digestate_pe_426,5.202,74.857,7.854,12.087,60.74952,9.92295,10.812,1.23772,0.13189,0.00196,1.843,0.20400000000000001,30.480199999999996,800,1.5,1.0,1000,Digestate_PE,Co-Pyro,25.87296309
714,digestate_pe_428,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.794999999999998,800,1.5,1.0,1000,Digestate_PE,Co-Pyro,29.13174656
646,digestate_pe_395,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,800,2.0,1.0,1000,Digestate_PE,Co-Pyro,44.92850017
647,digestate_pe_397,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,800,2.0,1.0,1000,Digestate_PE,Co-Pyro,40.61210454
711,digestate_pe_423,5.303999999999999,74.364,8.008000000000001,12.324,60.27504,9.8184,11.024,1.26144,0.13328,0.00192,1.836,0.20800000000000002,30.165399999999998,800,2.0,1.0,1000,Digestate_PE,Co-Pyro,44.21326398
642,digestate_pe_391,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,800,5.0,1.0,1000,Digestate_PE,Co-Pyro,66.08579088
644,digestate_pe_393,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,800,5.0,1.0,1000,Digestate_PE,Co-Pyro,64.21832884
706,digestate_pe_196,5.303999999999999,74.364,8.008000000000001,12.324,60.27504,9.8184,11.024,1.26144,0.13328,0.00192,1.836,0.20800000000000002,30.165399999999998,800,5.0,1.0,1000,Digestate_PE,Co-Pyro,75.54071247
596,digestate_pe_110,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,800,10.0,1.0,1000,Digestate_PE,Co-Pyro,68.84283247
615,digestate_pe_130,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.794999999999998,800,10.0,1.0,1000,Digestate_PE,Co-Pyro,77.04216074
616,digestate_pe_131,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.794999999999998,800,10.0,1.0,1000,Digestate_PE,Co-Pyro,76.90500168
617,digestate_pe_132,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.794999999999998,800,10.0,1.0,1000,Digestate_PE,Co-Pyro,76.31406045
740,digestate_pe_483,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,800,10.0,5.0,1000,Digestate_PE,Co-Pyro,66.0130719
742,digestate_pe_486,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,800,10.0,5.0,1000,Digestate_PE,Co-Pyro,66.75967911
749,digestate_pe_498,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.794999999999998,800,10.0,5.0,1000,Digestate_PE,Co-Pyro,76.67452036
750,digestate_pe_501,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.794999999999998,800,10.0,5.0,1000,Digestate_PE,Co-Pyro,76.78207739
751,digestate_pe_502,5.202,74.857,7.854,12.087,60.74952,9.92295,10.812,1.23772,0.13189,0.00196,1.843,0.20400000000000001,30.480199999999996,800,10.0,5.0,1000,Digestate_PE,Co-Pyro,76.55615697
752,digestate_pe_503,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.794999999999998,800,10.0,10.0,1000,Digestate_PE,Co-Pyro,76.15983745
753,digestate_pe_504,4.997999999999999,75.843,7.546,11.613,61.698479999999996,10.13205,10.388,1.19028,0.12911,0.00204,1.8570000000000002,0.196,31.1098,800,10.0,10.0,1000,Digestate_PE,Co-Pyro,77.01381867
754,digestate_pe_515,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.794999999999998,800,10.0,10.0,1000,Digestate_PE,Co-Pyro,77.47102931
756,digestate_pe_517,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.794999999999998,800,10.0,20.0,1000,Digestate_PE,Co-Pyro,74.97442891
836,digestate_pp_297,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,800,0.5,1.0,1000,Digestate_PP,Co-Pyro,37.97425474
837,digestate_pp_298,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,800,0.5,1.0,1000,Digestate_PP,Co-Pyro,30.14338113
838,digestate_pp_301,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,800,0.5,1.0,1000,Digestate_PP,Co-Pyro,32.32189974
899,digestate_pp_334,5.1,75.35,7.7,11.85,61.534,9.5925,10.6,1.218,0.14650000000000002,0.0035,1.75,0.2,30.682,800,0.5,1.0,1000,Digestate_PP,Co-Pyro,20.86588542
833,digestate_pp_294,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,800,1.0,1.0,1000,Digestate_PP,Co-Pyro,49.0797546
834,digestate_pp_295,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,800,1.0,1.0,1000,Digestate_PP,Co-Pyro,51.84419166
835,digestate_pp_296,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,800,1.0,1.0,1000,Digestate_PP,Co-Pyro,49.22349764
898,digestate_pp_333,5.202,74.857,7.854,12.087,61.05332,9.496649999999999,10.812,1.24164,0.14757,0.00343,1.745,0.20400000000000001,30.369459999999997,800,1.0,1.0,1000,Digestate_PP,Co-Pyro,50.17759122
827,digestate_pp_288,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,800,1.5,1.0,1000,Digestate_PP,Co-Pyro,58.84136073
828,digestate_pp_289,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,800,1.5,1.0,1000,Digestate_PP,Co-Pyro,61.09215017
830,digestate_pp_292,7.752,62.532000000000004,11.704,18.012,49.03632,7.1004,16.112,1.8326399999999998,0.17432000000000003,0.00168,1.62,0.30400000000000005,22.55596,800,1.5,1.0,1000,Digestate_PP,Co-Pyro,58.17749065
831,digestate_pp_366,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,800,1.5,1.0,1000,Digestate_PP,Co-Pyro,63.8484951
893,digestate_pp_328,5.1,75.35,7.7,11.85,61.534,9.5925,10.6,1.218,0.14650000000000002,0.0035,1.75,0.2,30.682,800,1.5,1.0,1000,Digestate_PP,Co-Pyro,57.43676223
822,digestate_pp_282,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,800,2.0,1.0,1000,Digestate_PP,Co-Pyro,62.71637816
823,digestate_pp_283,7.752,62.532000000000004,11.704,18.012,49.03632,7.1004,16.112,1.8326399999999998,0.17432000000000003,0.00168,1.62,0.30400000000000005,22.55596,800,2.0,1.0,1000,Digestate_PP,Co-Pyro,59.44791324
824,digestate_pp_285,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,800,2.0,1.0,1000,Digestate_PP,Co-Pyro,67.04350805
886,digestate_pp_321,5.202,74.857,7.854,12.087,61.05332,9.496649999999999,10.812,1.24164,0.14757,0.00343,1.745,0.20400000000000001,30.369459999999997,800,2.0,1.0,1000,Digestate_PP,Co-Pyro,63.88518024
889,digestate_pp_324,5.1,75.35,7.7,11.85,61.534,9.5925,10.6,1.218,0.14650000000000002,0.0035,1.75,0.2,30.682,800,2.0,1.0,1000,Digestate_PP,Co-Pyro,58.5052418
818,digestate_pp_278,7.547999999999999,63.518,11.396,17.538,49.99768,7.2921,15.687999999999999,1.78536,0.17218,0.00182,1.63,0.296,23.18104,800,5.0,1.0,1000,Digestate_PP,Co-Pyro,61.96799455
819,digestate_pp_279,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,800,5.0,1.0,1000,Digestate_PP,Co-Pyro,67.17896175
820,digestate_pp_280,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,800,5.0,1.0,1000,Digestate_PP,Co-Pyro,65.24941413
821,digestate_pp_281,7.853999999999999,62.039,11.858,18.249,48.55564,7.00455,16.323999999999998,1.85628,0.17539000000000002,0.00161,1.615,0.30800000000000005,22.24342,800,5.0,1.0,1000,Digestate_PP,Co-Pyro,64.44954128
767,digestate_pp_209,7.752,62.532000000000004,11.704,18.012,49.03632,7.1004,16.112,1.8326399999999998,0.17432000000000003,0.00168,1.62,0.30400000000000005,22.55596,800,10.0,1.0,1000,Digestate_PP,Co-Pyro,69.96300034
768,digestate_pp_210,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,800,10.0,1.0,1000,Digestate_PP,Co-Pyro,69.0206529
769,digestate_pp_211,7.547999999999999,63.518,11.396,17.538,49.99768,7.2921,15.687999999999999,1.78536,0.17218,0.00182,1.63,0.296,23.18104,800,10.0,1.0,1000,Digestate_PP,Co-Pyro,68.68756459
788,digestate_pp_238,5.202,74.857,7.854,12.087,61.05332,9.496649999999999,10.812,1.24164,0.14757,0.00343,1.745,0.20400000000000001,30.369459999999997,800,10.0,1.0,1000,Digestate_PP,Co-Pyro,76.0026738
790,digestate_pp_240,5.202,74.857,7.854,12.087,61.05332,9.496649999999999,10.812,1.24164,0.14757,0.00343,1.745,0.20400000000000001,30.369459999999997,800,10.0,1.0,1000,Digestate_PP,Co-Pyro,69.99334664
932,digestate_pp_543,5.202,74.857,7.854,12.087,61.05332,9.496649999999999,10.812,1.24164,0.14757,0.00343,1.745,0.20400000000000001,30.369459999999997,800,10.0,5.0,1000,Digestate_PP,Co-Pyro,75.48387097
933,digestate_pp_544,5.303999999999999,74.364,8.008000000000001,12.324,60.57264,9.4008,11.024,1.26528,0.14864,0.00336,1.74,0.20800000000000002,30.056919999999998,800,10.0,5.0,1000,Digestate_PP,Co-Pyro,74.08747123
935,digestate_pp_546,5.1,75.35,7.7,11.85,61.534,9.5925,10.6,1.218,0.14650000000000002,0.0035,1.75,0.2,30.682,800,10.0,10.0,1000,Digestate_PP,Co-Pyro,74.80079681
936,digestate_pp_547,5.202,74.857,7.854,12.087,61.05332,9.496649999999999,10.812,1.24164,0.14757,0.00343,1.745,0.20400000000000001,30.369459999999997,800,10.0,10.0,1000,Digestate_PP,Co-Pyro,74.97546614
937,digestate_pp_548,5.202,74.857,7.854,12.087,61.05332,9.496649999999999,10.812,1.24164,0.14757,0.00343,1.745,0.20400000000000001,30.369459999999997,800,10.0,10.0,1000,Digestate_PP,Co-Pyro,74.88911634
938,digestate_pp_551,5.202,74.857,7.854,12.087,61.05332,9.496649999999999,10.812,1.24164,0.14757,0.00343,1.745,0.20400000000000001,30.369459999999997,800,10.0,20.0,1000,Digestate_PP,Co-Pyro,75.2989409
939,digestate_pp_552,5.303999999999999,74.364,8.008000000000001,12.324,60.57264,9.4008,11.024,1.26528,0.14864,0.00336,1.74,0.20800000000000002,30.056919999999998,800,10.0,20.0,1000,Digestate_PP,Co-Pyro,74.48207826
940,digestate_pp_592,4.896,76.336,7.3919999999999995,11.376,62.49536,9.7842,10.176,1.17072,0.14436,0.00364,1.76,0.192,31.30708,800,10.0,20.0,1000,Digestate_PP,Co-Pyro,75.62940584
1009,dgst_car_38,5.6813611009,59.647602494800005,15.076172515500001,19.594863888800003,50.42658073379151,6.928771610546079,15.10670890217207,1.8837168276157978,0.3779969371709395,0.0,1.6076170299442194,0.25354299345629044,22.596467544250505,800,0.5,1.0,1000,Digestate_SCP,Co-Pyro,27.36950549
1010,dgst_car_39,5.65051118292,59.70869009424,15.073961661399998,19.566837061439998,50.51483384812616,6.943305285630533,15.065108425835334,1.8801920286933433,0.3792121683578149,0.0,1.6083517592778005,0.25254309354386995,22.645251945446503,800,0.5,1.0,1000,Digestate_SCP,Co-Pyro,30.16556291
1011,dgst_car_40,5.53526008063,59.93690506636,15.065702210849999,19.46213264216,50.84453549317395,6.997601121194636,14.909694698100111,1.86702385879977,0.38375210697014367,0.0,1.6110966082474134,0.24880760331790425,22.82750384044479,800,0.5,1.0,1000,Digestate_SCP,Co-Pyro,31.36330674
1117,dgst_car_135,7.893764787279999,55.26670170016,15.234724047600002,21.604809464960002,44.09750343721329,5.886488245178847,18.090089514795483,2.1364979901083956,0.29084656097252914,0.0,1.5549258724779125,0.3252508746144905,19.097891336889305,800,0.5,1.0,1000,Digestate_SCP,Co-Pyro,34.91827637
1002,dgst_car_42,5.603977683969999,59.800833604839994,15.070626846149999,19.52456186504,50.647953365847044,6.965227637408602,15.002358964939202,1.8748752811070672,0.381045202701541,0.0,1.60946001268369,0.2510348612835804,22.718837518131078,800,1.0,1.0,1000,Digestate_SCP,Co-Pyro,38.33390944
1005,dgst_car_238,5.69369297221,59.62318348612,15.07705627695,19.60606726472,50.39130264814514,6.9229619545554515,15.12333817557733,1.8851258221788791,0.3775111636068684,0.0,1.6073233310243298,0.2539426910195333,22.576966586164502,800,1.0,1.0,1000,Digestate_SCP,Co-Pyro,46.73913043
1006,dgst_car_239,5.711783694899999,59.5873610628,15.0783527455,19.6225024968,50.33955007561019,6.914439251649405,15.147733140959982,1.8871928020614663,0.3767985390086359,0.0,1.6068924778650233,0.2545290430495478,22.54835889021514,800,1.0,1.0,1000,Digestate_SCP,Co-Pyro,37.34600493
1008,dgst_car_307,5.62129278561,59.76654703092,15.07186772995,19.54029245352,50.59841963140594,6.957070336586824,15.02570802137786,1.8768536413621069,0.3803631311469105,0.0,1.6090476319085742,0.25159607407593243,22.691456347597565,800,1.0,1.0,1000,Digestate_SCP,Co-Pyro,36.26696003
1113,dgst_car_137,7.946095939069999,55.163077942040005,15.238474350650002,21.65235176824,43.9477984323189,5.861834566766987,18.1606569906353,2.142477156327241,0.28878514713857517,0.0,1.5536795407273667,0.3269470189648776,19.01513766779925,800,1.0,1.0,1000,Digestate_SCP,Co-Pyro,44.37847866
